satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary
0.56,0.76,3,213,2,1,0,0,product_mng,medium
0.85,0.89,4,150,3,0,0,0,accounting,high
0.1,0.89,7,291,4,0,1,0,support,medium
0.39,0.53,2,131,3,0,1,0,sales,medium
0.46,0.45,2,138,3,0,1,1,IT,low
0.61,0.39,3,99,2,0,0,0,support,low
0.38,0.47,2,143,3,0,1,0,technical,low
0.67,0.68,3,189,3,0,0,0,sales,low
0.8,0.95,5,244,5,0,1,0,sales,medium
0.1,0.8,6,248,4,0,1,0,technical,low
0.48,0.77,5,250,2,0,0,1,RandD,medium
0.81,0.74,2,228,3,0,0,0,management,high
0.45,0.69,5,193,3,0,0,0,sales,low
0.74,0.58,3,241,3,0,0,0,support,low
0.67,0.65,3,265,3,0,0,0,product_mng,medium
0.09,0.77,5,275,4,0,1,0,product_mng,medium
0.31,0.86,3,266,7,0,0,0,sales,low
0.47,0.81,4,133,3,0,1,0,RandD,low
0.38,0.49,2,137,3,0,1,0,technical,medium
0.43,0.63,3,156,3,0,0,0,sales,medium
0.75,0.89,3,196,3,0,0,0,RandD,low
0.77,0.98,4,238,6,0,1,0,support,low
0.88,0.88,5,232,5,1,1,0,accounting,medium
0.57,0.56,4,113,3,0,0,0,hr,low
0.9,0.97,4,258,5,0,1,0,accounting,low
0.11,0.92,6,305,4,0,1,0,technical,low
0.58,0.73,3,165,2,0,0,0,technical,medium
0.36,0.57,2,142,3,0,1,0,product_mng,medium
0.11,0.86,6,308,4,0,1,0,IT,low
0.59,0.47,3,143,2,0,0,0,technical,medium
0.43,0.57,2,127,3,0,1,0,IT,low
0.57,0.6,3,202,3,0,0,0,technical,medium
0.52,0.59,2,176,3,1,0,0,IT,low
0.88,0.92,4,233,6,0,1,0,technical,low
0.49,0.67,2,190,8,0,0,0,marketing,medium
0.9,1,4,207,3,0,0,0,sales,medium
0.73,0.99,5,241,5,0,1,0,sales,low
0.66,0.96,3,243,3,1,0,0,sales,medium
0.49,0.49,3,168,7,0,0,0,sales,low
0.9,0.76,3,255,7,0,0,0,product_mng,low
0.19,0.78,5,156,6,0,0,0,technical,medium
0.09,0.91,6,243,4,0,1,0,product_mng,high
0.09,0.8,6,247,4,0,1,0,sales,medium
0.43,0.5,2,161,3,0,1,0,technical,low
0.86,0.91,5,265,5,0,1,0,IT,low
0.15,0.74,6,212,2,0,0,0,sales,low
0.39,0.48,2,159,3,0,1,0,product_mng,medium
0.82,0.93,4,248,5,0,1,0,product_mng,medium
0.66,0.58,3,205,3,0,0,0,RandD,medium
0.11,0.79,6,292,4,0,1,1,technical,low
0.65,0.4,5,125,4,0,0,0,sales,low
0.79,0.73,2,147,2,0,0,0,technical,medium
0.11,0.89,6,301,4,0,1,0,accounting,low
0.82,0.84,3,194,3,0,0,0,product_mng,low
0.67,0.85,3,160,4,0,0,0,hr,medium
0.12,0.78,6,260,5,0,0,0,management,medium
0.67,0.54,3,166,5,0,1,0,IT,medium
0.45,0.47,2,146,3,0,1,0,sales,medium
0.44,0.44,2,141,7,1,0,1,management,high
0.38,0.55,2,151,3,0,1,0,sales,low
0.95,0.84,3,240,7,0,0,0,sales,medium
0.44,0.51,2,138,3,0,1,0,support,low
0.79,0.83,3,126,10,1,0,0,support,low
0.82,0.74,3,229,7,0,0,1,management,high
0.54,0.63,4,140,3,0,0,0,sales,medium
0.44,0.57,2,141,3,0,1,0,product_mng,medium
0.11,0.79,6,294,4,0,1,0,technical,medium
0.66,0.85,4,237,3,1,0,0,support,medium
0.56,0.62,3,154,2,0,0,0,sales,low
0.77,0.49,4,217,2,0,0,0,support,medium
1,0.74,3,220,4,0,0,0,technical,low
0.16,0.61,6,269,2,0,0,0,accounting,high
0.73,0.86,4,196,4,1,0,0,IT,low
0.37,0.52,2,128,3,0,1,0,accounting,low
0.44,0.56,2,156,3,0,1,0,IT,medium
0.62,0.74,4,213,4,0,0,0,marketing,low
0.94,0.51,3,242,3,0,0,0,sales,medium
0.43,0.55,4,134,3,0,1,0,marketing,low
0.11,0.81,5,287,4,0,1,0,sales,low
0.42,0.47,2,137,3,0,1,0,support,medium
0.51,0.56,4,198,2,1,0,0,technical,medium
0.84,0.82,5,240,5,0,1,0,accounting,medium
0.1,0.86,6,309,4,0,1,0,sales,medium
0.77,0.99,4,153,3,1,0,0,support,medium
0.76,0.67,5,243,3,0,0,0,sales,low
0.4,0.51,2,139,3,0,1,0,support,low
0.15,0.91,5,230,3,0,0,0,support,medium
0.11,0.93,7,288,4,0,1,0,sales,high
0.83,0.56,4,165,2,0,0,0,technical,low
0.74,0.72,4,176,3,0,0,0,sales,low
0.72,0.65,5,151,3,0,0,0,sales,medium
0.49,0.74,2,263,3,1,0,0,sales,medium
0.38,0.57,2,131,3,0,1,0,support,medium
0.15,0.6,5,188,7,0,0,0,sales,medium
0.78,0.98,5,158,2,0,0,0,marketing,medium
0.65,0.75,2,151,3,0,0,0,IT,low
0.49,0.8,2,275,2,0,0,0,sales,low
0.87,0.52,3,158,2,1,0,0,sales,low
0.94,0.89,4,239,3,0,0,0,technical,medium
0.6,0.64,2,137,5,0,0,0,sales,medium
0.54,0.94,4,267,4,0,0,0,support,low
0.1,0.78,6,310,4,0,1,0,sales,medium
0.51,0.79,4,134,3,0,1,0,technical,low
0.81,0.79,5,135,3,0,0,0,technical,low
0.43,0.47,2,158,3,0,1,0,product_mng,low
0.57,0.48,4,161,3,0,0,0,support,medium
0.87,0.68,4,246,2,0,0,0,support,medium
0.48,0.78,2,198,2,0,1,0,technical,medium
0.16,0.98,3,232,5,0,0,0,sales,medium
0.45,0.45,2,131,3,0,1,0,sales,low
0.77,0.54,4,139,3,1,0,0,IT,low
0.52,0.43,2,199,2,0,0,0,sales,medium
0.45,0.46,2,159,3,0,1,0,hr,high
0.44,0.54,2,150,3,0,1,0,support,low
0.11,0.92,6,269,4,0,1,0,accounting,medium
0.38,0.5,2,153,3,0,1,0,support,medium
0.72,0.51,4,164,3,0,0,0,sales,medium
0.99,0.97,3,257,2,0,0,0,marketing,medium
0.1,0.92,7,307,4,0,1,0,support,low
0.55,0.52,4,168,8,0,0,0,support,low
0.21,0.85,6,285,7,0,0,0,sales,medium
0.86,1,4,250,6,0,1,0,support,medium
0.62,0.79,4,268,6,0,0,0,sales,medium
0.99,0.86,3,167,2,0,0,0,sales,low
0.1,0.87,6,248,4,0,1,0,sales,low
0.1,0.79,6,294,4,0,1,0,technical,medium
0.92,0.62,4,265,3,1,0,0,sales,medium
0.11,0.91,6,279,4,0,1,0,sales,low
0.16,0.76,5,192,3,0,0,0,technical,medium
0.99,0.92,4,265,4,1,0,0,product_mng,medium
0.4,0.54,2,156,3,0,1,0,sales,medium
0.34,0.63,5,248,3,0,0,0,sales,low
0.8,0.97,4,218,5,1,1,0,support,medium
0.58,0.76,5,260,2,1,0,0,technical,low
0.83,0.98,3,159,2,0,0,0,sales,medium
0.88,0.99,5,262,6,0,1,0,sales,low
0.51,0.58,3,155,3,0,0,0,sales,low
0.46,0.5,2,151,3,0,1,0,technical,medium
0.89,0.39,5,218,2,0,0,0,technical,low
0.37,0.52,2,144,3,0,1,0,sales,medium
0.46,0.45,2,143,3,0,1,0,technical,low
0.81,0.82,4,167,2,0,0,0,accounting,medium
0.21,0.52,5,130,2,0,0,0,IT,low
0.37,0.48,2,134,3,0,1,0,marketing,medium
0.09,0.94,6,266,4,0,1,0,sales,medium
0.41,0.48,2,145,3,0,1,0,accounting,medium
0.82,0.85,5,218,5,0,1,0,sales,low
0.4,0.51,2,156,3,0,1,0,sales,medium
0.84,0.88,4,269,5,0,1,0,support,low
0.9,0.45,4,241,6,0,0,0,support,medium
0.82,0.84,3,139,2,1,0,0,sales,low
0.1,0.88,7,300,4,0,1,0,sales,medium
0.56,0.67,3,270,2,0,0,0,sales,medium
0.69,0.83,4,252,3,0,0,0,management,medium
0.67,0.69,3,231,3,0,0,1,technical,medium
0.4,0.49,2,151,3,0,1,0,sales,medium
0.65,0.6,5,227,3,0,0,0,RandD,low
0.65,0.5,5,270,2,0,0,0,sales,low
0.68,0.66,3,238,2,0,0,0,management,medium
0.11,0.89,6,306,4,0,1,0,technical,low
0.69,0.55,3,172,2,0,0,0,technical,medium
0.78,0.98,5,239,6,0,1,0,marketing,low
0.14,0.75,4,277,5,1,1,0,sales,medium
0.78,0.68,5,189,3,0,0,0,sales,medium
0.37,0.52,2,140,3,0,1,0,management,medium
0.89,0.97,4,147,2,0,0,0,technical,low
0.83,0.95,4,251,5,0,1,0,marketing,medium
0.36,0.48,2,145,3,0,1,0,hr,low
0.19,0.63,4,142,6,0,0,0,RandD,low
0.84,1,5,242,5,0,1,0,sales,low
0.56,0.68,5,203,2,0,0,0,IT,low
0.92,0.53,2,249,2,0,0,0,IT,high
0.09,0.84,7,260,4,0,1,0,sales,low
0.81,0.99,3,239,2,1,0,0,technical,low
0.9,0.86,5,254,5,0,1,0,sales,high
0.72,1,2,240,2,0,1,0,RandD,low
0.36,0.54,2,158,3,0,1,0,support,low
0.37,0.56,2,138,3,0,1,0,IT,low
0.59,0.92,3,138,10,0,0,0,support,low
0.9,0.92,5,154,4,0,1,0,sales,low
0.43,0.53,2,143,3,0,1,0,accounting,medium
0.61,0.42,2,103,8,0,0,0,marketing,medium
0.92,0.7,3,129,3,0,0,1,management,high
0.87,0.88,5,240,5,0,1,0,IT,medium
0.81,0.9,5,238,6,0,1,0,marketing,low
0.67,0.64,4,190,2,0,0,0,sales,medium
0.4,0.47,5,108,3,0,0,0,sales,medium
0.95,0.5,4,242,2,0,0,0,support,medium
0.99,0.75,4,208,2,0,0,0,support,medium
0.4,0.49,2,135,3,0,1,0,sales,low
0.22,0.91,6,222,8,0,0,0,technical,low
0.11,0.87,6,305,4,0,1,0,marketing,low
0.17,0.56,5,218,4,1,0,0,support,medium
0.86,0.83,4,270,5,0,1,0,marketing,medium
0.83,0.92,4,235,5,0,1,0,sales,low
0.43,0.51,2,128,3,0,1,0,sales,low
0.15,0.75,3,150,4,0,0,1,accounting,medium
0.37,0.5,2,141,3,0,1,0,sales,low
0.11,0.78,6,281,4,0,1,0,technical,low
0.77,0.91,5,261,6,0,1,0,sales,medium
0.91,0.56,4,270,2,0,0,0,marketing,medium
0.38,0.55,2,134,3,0,1,0,support,low
0.77,0.87,4,242,6,0,1,0,sales,low
0.09,0.93,6,249,4,0,1,0,sales,low
0.62,0.91,3,269,8,0,0,0,support,medium
0.44,0.46,2,149,3,0,1,0,technical,low
0.37,0.48,2,129,3,0,1,0,IT,medium
0.72,0.62,3,243,2,1,0,0,hr,low
0.38,0.51,2,137,3,0,1,0,support,low
0.59,0.62,3,166,2,0,0,0,sales,low
0.48,0.42,2,275,6,1,0,1,hr,medium
0.45,0.46,2,153,3,0,1,0,management,low
0.82,0.84,5,244,5,0,1,0,sales,low
0.44,0.56,2,131,3,0,1,0,hr,medium
0.78,0.66,3,164,3,0,1,0,sales,low
0.91,0.9,4,245,5,0,1,0,technical,low
0.78,0.78,4,260,5,0,1,0,RandD,low
0.41,0.54,2,138,3,0,1,0,accounting,low
0.45,0.51,2,149,3,0,1,0,accounting,low
0.37,0.52,2,159,3,0,1,0,sales,low
0.71,0.51,3,248,4,0,0,0,sales,low
0.76,0.56,3,255,3,0,0,0,support,medium
0.33,0.97,5,130,4,0,0,0,management,high
0.63,0.7,5,160,3,0,0,0,management,high
0.45,0.55,2,140,3,0,1,0,hr,low
0.84,0.51,6,141,2,1,0,0,sales,low
0.37,0.54,2,132,3,0,1,0,technical,low
0.11,0.85,7,275,4,0,1,0,support,medium
0.82,0.93,4,246,5,0,1,0,sales,medium
0.46,0.53,2,147,3,0,1,0,sales,low
0.64,0.79,4,139,3,0,0,0,sales,low
0.54,0.79,5,249,3,1,0,0,management,high
0.86,0.86,3,155,4,0,0,0,accounting,low
0.73,0.81,3,168,2,0,0,0,technical,medium
0.93,0.63,4,143,3,1,0,0,product_mng,low
0.89,0.61,3,175,4,0,0,0,sales,medium
0.89,0.96,4,219,6,0,1,0,product_mng,medium
0.57,0.64,3,188,3,0,0,0,management,medium
0.52,0.63,3,204,3,0,0,0,technical,medium
0.89,0.56,3,256,3,0,0,0,support,medium
0.48,0.8,4,196,5,0,0,0,product_mng,low
0.88,1,5,226,6,0,1,0,marketing,low
0.41,0.45,2,150,3,0,1,0,support,medium
0.48,0.84,4,186,7,0,0,1,management,medium
0.72,0.65,4,224,3,0,0,0,support,low
0.65,0.51,4,157,3,1,0,0,sales,medium
0.73,0.91,4,247,5,0,1,0,support,medium
0.49,0.61,5,133,3,0,0,0,technical,low
0.09,0.8,5,279,4,0,1,0,technical,low
0.63,0.83,6,242,5,0,1,0,accounting,low
0.69,0.58,4,149,3,0,0,1,marketing,medium
0.88,1,4,259,5,0,1,0,sales,medium
0.66,0.77,4,188,2,0,0,0,technical,low
0.79,0.93,5,268,5,0,1,0,technical,medium
0.69,0.82,4,252,3,1,0,0,IT,medium
0.96,0.81,3,212,3,0,0,0,support,medium
0.98,0.74,3,185,3,0,0,0,sales,medium
0.98,0.67,3,190,10,0,0,0,IT,medium
0.09,0.83,6,286,4,0,1,0,hr,low
0.81,0.94,5,233,6,0,1,0,support,medium
0.84,0.96,4,247,5,0,1,0,sales,low
0.31,0.63,4,104,7,1,0,0,sales,medium
0.58,0.77,4,196,2,1,0,0,technical,low
0.74,0.78,4,194,8,0,0,0,sales,medium
0.64,0.93,4,233,2,1,0,0,technical,medium
0.09,0.83,6,250,4,0,1,0,sales,medium
0.73,0.52,4,162,3,0,0,0,product_mng,low
0.38,0.47,2,144,3,0,1,0,support,low
0.1,0.84,5,298,4,0,1,0,IT,low
0.92,0.93,4,208,3,0,0,0,technical,medium
0.88,0.86,4,224,3,1,0,0,sales,low
0.38,0.57,2,140,3,0,1,0,sales,low
0.73,0.71,3,210,3,0,0,0,technical,low
0.36,0.51,2,144,3,0,1,0,sales,low
0.47,0.86,4,169,6,0,0,0,IT,low
0.83,0.94,5,273,5,0,1,0,RandD,medium
0.85,0.72,3,245,10,0,0,0,accounting,medium
0.63,0.91,4,246,3,0,0,0,technical,medium
0.75,0.53,4,224,4,1,0,0,support,medium
0.82,0.98,4,233,5,0,1,0,sales,low
0.37,0.47,2,150,3,0,1,0,technical,medium
0.38,0.5,2,145,3,0,1,0,technical,low
0.1,0.87,6,254,5,0,1,0,support,low
0.11,0.81,6,266,4,1,1,0,sales,medium
0.76,1,4,220,6,0,1,0,RandD,medium
0.33,0.64,2,274,3,1,0,0,technical,high
0.62,0.82,3,204,10,0,0,0,accounting,medium
0.73,0.56,3,245,8,0,0,0,sales,medium
0.09,0.8,6,301,5,0,1,0,IT,medium
0.45,0.51,2,147,3,0,1,0,sales,low
0.54,0.67,4,282,6,0,0,0,technical,medium
0.92,0.65,3,176,3,0,0,0,IT,low
0.85,0.99,5,248,5,0,1,0,sales,low
0.9,0.99,4,259,6,0,1,0,sales,medium
0.32,0.48,4,117,10,0,0,1,marketing,medium
0.42,0.54,2,135,3,0,1,0,sales,medium
0.86,0.58,3,151,2,0,0,0,technical,low
0.99,0.97,4,211,2,0,0,1,marketing,low
0.09,0.93,6,308,4,0,1,0,RandD,low
0.5,0.95,5,194,3,0,0,0,sales,low
0.59,0.77,3,272,8,0,0,0,management,high
0.64,0.71,3,181,2,0,0,0,technical,low
0.54,0.96,3,201,3,0,0,0,management,medium
0.41,0.52,2,136,3,0,1,0,technical,low
0.91,0.55,6,97,4,0,0,0,sales,low
0.72,0.85,5,237,4,0,0,0,accounting,low
0.48,0.9,4,208,3,0,0,0,sales,low
0.94,0.65,4,213,2,1,0,0,IT,low
0.89,0.87,5,225,5,0,1,0,product_mng,low
0.8,0.74,4,221,4,0,0,0,product_mng,low
0.79,0.93,5,269,5,0,1,0,accounting,low
0.97,0.65,3,219,2,0,0,0,technical,low
0.55,0.51,3,190,3,0,0,0,support,low
0.66,0.87,3,223,7,0,0,0,sales,high
0.75,0.85,5,240,6,1,1,0,marketing,medium
0.65,0.67,5,128,5,0,0,0,marketing,medium
0.46,0.5,2,146,3,0,1,0,IT,medium
0.56,0.85,3,265,10,1,0,0,management,low
0.43,0.52,2,154,3,1,1,0,product_mng,medium
0.6,0.91,5,211,3,0,0,0,sales,low
0.78,1,5,220,5,0,1,0,technical,low
0.42,0.54,2,130,3,0,1,0,support,medium
0.66,0.86,5,185,3,0,0,0,IT,low
0.11,0.93,6,253,4,1,1,0,technical,low
0.94,0.74,5,171,3,0,0,0,IT,low
0.95,0.99,5,251,4,0,0,0,product_mng,low
0.36,0.57,2,144,3,0,1,0,technical,low
0.09,0.94,6,257,4,0,1,0,sales,low
0.92,0.87,4,229,6,0,1,0,sales,low
0.92,0.63,5,224,8,1,0,0,sales,low
0.77,0.92,5,255,5,0,1,0,marketing,low
0.66,0.51,4,254,2,0,0,0,sales,medium
0.44,0.56,2,158,3,0,1,0,accounting,medium
0.57,0.82,5,233,7,0,0,1,sales,medium
0.4,0.55,2,155,3,0,1,0,sales,low
1,0.94,4,144,3,0,0,0,support,low
0.45,0.5,2,145,3,0,1,0,product_mng,medium
0.11,0.92,7,255,4,0,1,0,support,medium
0.1,0.91,6,285,4,0,1,0,sales,medium
0.67,0.97,4,196,3,0,0,0,support,medium
0.7,0.85,4,142,2,0,0,0,support,low
0.72,0.84,4,256,5,0,1,0,technical,low
0.58,0.55,5,206,3,0,0,0,technical,medium
0.45,0.68,4,212,4,1,1,0,sales,low
0.78,0.82,4,143,3,0,0,0,support,medium
0.67,0.51,5,182,3,0,0,0,management,low
0.78,0.99,4,255,6,0,1,0,sales,low
0.72,0.64,4,192,3,0,0,0,sales,medium
0.77,1,4,249,6,0,1,0,support,medium
0.96,0.83,3,177,4,0,0,0,technical,low
0.4,0.56,2,148,3,0,1,0,technical,medium
0.42,0.52,2,160,3,0,1,0,support,low
0.2,0.6,5,261,8,0,0,0,sales,medium
0.59,0.6,3,214,2,1,0,0,product_mng,low
0.93,0.98,4,160,3,0,0,0,sales,low
0.37,0.52,2,155,3,0,1,0,technical,medium
0.1,0.87,6,284,4,0,1,0,sales,medium
0.74,0.79,5,121,5,0,0,1,management,high
0.49,0.95,4,181,3,0,0,0,support,medium
0.87,0.98,4,248,5,0,1,0,sales,low
0.39,0.5,2,151,3,0,1,0,RandD,medium
0.75,0.68,3,150,2,1,0,0,support,medium
0.37,0.57,2,147,3,0,1,0,sales,low
0.4,0.49,2,155,3,0,1,0,hr,medium
0.4,0.46,2,127,3,0,1,0,technical,low
0.74,0.81,5,106,5,0,0,0,sales,medium
0.09,0.62,6,294,4,0,1,0,accounting,low
0.1,0.92,7,269,4,0,1,0,sales,medium
0.1,0.89,7,308,4,0,1,0,technical,medium
0.85,0.82,4,270,5,0,1,0,sales,low
0.11,0.84,7,310,4,0,1,0,sales,medium
0.48,0.84,4,252,3,0,0,0,technical,medium
0.09,0.95,6,260,4,1,1,0,technical,low
0.91,0.89,5,217,5,0,1,0,technical,low
0.63,0.96,5,152,3,0,0,0,IT,low
0.51,0.71,2,180,3,0,0,0,product_mng,low
0.84,0.86,5,268,5,0,1,0,marketing,medium
0.41,0.84,6,191,6,0,0,0,hr,medium
0.11,0.9,5,307,4,0,1,0,support,low
0.79,0.48,4,184,5,1,0,0,IT,low
0.9,0.94,5,247,5,0,1,0,technical,low
0.92,0.9,5,248,5,0,1,0,sales,low
0.94,0.66,3,236,2,0,0,0,hr,high
0.1,0.89,7,285,4,0,1,0,technical,low
0.43,0.49,2,135,3,0,1,0,accounting,medium
0.74,0.72,3,213,3,0,0,0,management,low
0.75,0.88,5,270,5,0,1,0,IT,high
0.11,0.87,7,278,4,0,1,0,sales,low
0.93,0.73,4,283,7,0,0,0,sales,high
0.43,0.52,2,156,3,0,1,0,support,medium
0.51,0.75,3,133,3,0,0,0,sales,medium
0.84,0.89,4,245,5,1,1,0,support,medium
0.75,1,4,216,6,0,1,0,technical,low
0.72,0.88,5,216,10,1,0,0,support,medium
0.6,0.85,3,172,2,0,0,0,sales,low
0.8,0.96,3,257,5,0,0,0,support,medium
0.42,0.53,2,132,3,1,1,0,sales,low
0.52,0.84,2,226,3,0,0,0,RandD,low
0.67,0.91,2,245,2,1,0,1,sales,medium
0.98,0.58,4,136,3,0,0,0,technical,low
0.09,0.96,6,245,4,0,1,0,IT,low
0.18,0.75,3,250,3,0,0,0,technical,medium
0.09,0.86,6,279,4,0,1,0,sales,low
0.8,0.95,4,272,2,0,0,0,sales,low
0.3,0.64,2,137,3,0,0,0,management,high
0.52,0.62,5,239,2,0,0,0,sales,medium
0.58,0.75,4,186,2,0,0,0,product_mng,low
0.65,0.42,6,220,2,0,0,0,product_mng,low
0.77,1,4,255,5,0,1,0,RandD,medium
0.83,0.99,4,223,5,0,1,0,accounting,medium
0.09,0.86,6,297,4,0,1,0,hr,low
0.11,0.78,6,243,4,0,1,0,hr,low
0.68,0.65,3,173,3,1,0,0,marketing,high
0.73,0.89,5,236,6,0,1,0,product_mng,low
0.41,0.52,2,127,3,0,1,0,IT,medium
0.71,0.59,4,138,3,0,0,0,management,medium
0.91,0.89,4,197,4,0,0,0,marketing,medium
0.37,0.45,2,142,3,0,1,0,IT,low
0.65,0.77,5,241,2,0,0,0,sales,medium
0.91,0.97,3,167,2,0,0,0,support,low
0.44,0.51,2,135,3,0,1,0,sales,medium
0.09,0.78,6,244,4,0,1,0,IT,low
0.91,0.82,4,238,2,0,0,0,management,low
0.57,0.46,3,186,3,1,0,0,IT,medium
0.82,0.71,3,150,3,0,0,0,support,medium
0.81,0.92,5,239,5,0,1,0,RandD,medium
0.48,0.57,4,270,4,0,1,0,technical,low
0.88,0.52,4,166,2,0,0,0,technical,low
0.55,0.76,4,233,4,0,0,0,IT,low
0.51,0.39,3,149,3,0,0,0,marketing,low
0.36,0.48,2,137,3,0,1,0,technical,low
0.89,0.92,4,165,5,0,0,0,hr,medium
0.62,0.38,3,257,3,0,0,0,technical,medium
0.65,0.37,3,170,6,0,0,0,IT,low
0.7,0.68,5,225,7,0,0,0,sales,medium
0.97,0.58,5,156,2,1,0,0,RandD,low
0.18,0.75,3,142,2,0,0,0,product_mng,low
0.53,0.95,6,205,4,0,1,0,marketing,low
0.43,0.51,2,140,3,0,1,0,sales,low
0.45,0.57,2,151,3,0,1,0,accounting,low
0.68,0.53,3,138,2,1,0,0,sales,low
0.17,0.9,6,217,6,1,0,0,marketing,medium
0.88,0.89,4,254,5,0,1,0,sales,low
0.4,0.55,2,159,3,0,1,0,sales,low
0.32,0.48,5,246,3,0,0,0,support,low
0.84,0.79,4,266,3,1,0,0,product_mng,low
0.09,0.77,6,310,4,0,1,0,hr,low
0.62,0.81,3,245,2,1,0,0,hr,low
0.17,0.78,3,239,6,0,0,0,sales,low
0.67,0.5,4,173,2,1,0,0,support,high
0.56,0.49,5,163,3,0,0,0,sales,low
0.8,0.95,3,146,5,0,1,0,hr,low
0.75,0.7,4,144,4,0,0,0,technical,high
0.32,0.8,3,263,3,0,0,0,marketing,medium
0.26,0.46,2,242,3,0,1,0,technical,low
0.31,0.54,5,132,5,0,1,0,sales,low
0.68,0.89,5,218,5,0,0,0,sales,low
0.48,0.74,2,271,8,1,0,0,management,medium
0.61,0.55,5,266,2,0,0,0,sales,medium
0.91,1,4,245,6,0,1,0,RandD,medium
0.36,0.48,2,158,3,0,1,0,IT,low
0.76,0.93,5,238,5,0,1,0,product_mng,low
0.63,0.7,5,182,3,0,0,0,sales,medium
0.92,0.85,3,151,6,1,0,0,sales,low
0.38,0.46,2,145,3,0,1,0,hr,medium
0.52,0.55,5,174,3,1,0,0,sales,medium
0.1,0.86,6,278,4,0,1,0,technical,high
0.33,0.88,6,260,3,0,0,0,technical,low
0.45,0.48,3,145,2,0,0,0,support,medium
0.99,0.94,5,151,3,0,0,0,product_mng,medium
0.58,0.99,3,207,10,0,0,0,technical,low
0.74,0.64,4,101,6,1,0,0,IT,low
0.1,0.83,6,278,4,0,1,0,marketing,medium
0.39,0.57,2,142,3,0,1,0,accounting,medium
0.55,0.6,3,180,4,0,1,0,technical,medium
0.56,0.48,5,192,2,1,0,0,technical,medium
0.5,0.85,4,138,3,0,1,0,accounting,medium
0.4,0.46,2,143,3,0,1,0,technical,high
0.58,0.56,3,151,2,0,0,0,product_mng,low
0.96,0.37,2,159,6,0,0,0,RandD,low
0.42,0.46,2,141,3,0,1,0,marketing,medium
0.76,0.83,5,227,5,0,1,0,sales,low
0.54,0.71,5,173,2,0,0,0,hr,low
0.58,0.55,4,202,3,0,0,0,IT,medium
0.87,0.88,4,140,8,0,0,0,marketing,medium
0.97,0.64,4,238,10,1,0,0,product_mng,medium
0.78,0.83,4,217,6,0,1,0,support,medium
0.38,0.47,2,128,3,0,1,0,sales,medium
0.73,0.59,3,219,2,0,0,0,accounting,low
0.84,0.44,5,131,5,1,0,0,support,medium
0.1,0.88,7,267,4,0,1,0,management,medium
0.32,0.42,2,99,4,0,0,0,technical,low
0.42,0.56,2,137,3,0,1,0,marketing,low
0.11,0.93,4,295,3,0,1,0,technical,low
0.72,0.68,5,266,4,0,0,0,sales,medium
0.26,0.63,6,100,4,0,0,0,sales,medium
0.89,0.95,2,181,5,0,1,0,technical,medium
0.4,0.99,4,214,6,1,0,0,support,medium
0.82,0.69,3,250,3,0,0,0,accounting,low
0.89,0.67,3,226,3,0,0,0,sales,medium
0.38,0.56,2,148,3,0,1,0,technical,medium
0.59,0.5,2,162,2,0,0,0,management,high
0.1,0.79,7,310,4,0,1,0,hr,medium
0.8,0.85,4,264,5,0,1,0,support,medium
0.72,0.62,3,270,4,0,0,0,sales,low
0.43,0.76,6,154,2,0,0,0,management,high
0.85,0.87,5,246,5,1,1,0,sales,medium
0.11,0.84,6,300,5,1,1,0,support,low
0.57,0.7,3,273,6,0,1,0,support,low
0.74,1,4,249,5,0,1,0,IT,low
0.38,0.5,2,139,3,0,1,0,RandD,low
0.37,0.46,2,149,3,0,1,0,IT,low
0.92,0.97,4,238,5,1,0,0,support,medium
0.45,0.51,2,138,3,0,1,0,technical,low
0.11,0.96,6,298,4,0,1,0,sales,low
0.16,0.87,3,99,5,1,0,0,IT,medium
0.96,0.55,3,164,3,0,0,0,sales,medium
0.38,0.47,2,152,3,0,1,0,sales,medium
0.37,0.52,2,143,3,0,1,0,marketing,low
0.39,0.52,2,148,3,1,1,0,marketing,low
0.71,0.64,3,267,3,0,0,0,technical,low
0.39,0.49,2,129,3,0,1,0,technical,medium
0.11,0.96,7,277,5,0,1,0,sales,low
0.55,0.9,4,199,3,0,0,0,accounting,low
0.11,0.77,6,264,4,0,1,0,technical,low
0.66,0.66,4,273,4,1,0,0,IT,low
0.44,0.5,2,130,3,0,1,0,support,medium
0.39,0.55,2,159,3,0,1,0,technical,high
0.49,1,2,125,4,1,0,0,sales,low
0.09,0.96,6,259,4,0,1,0,support,low
0.76,0.74,5,132,3,0,0,0,technical,medium
0.1,0.96,6,310,5,0,1,0,support,low
0.38,0.48,2,134,3,0,1,0,hr,low
0.14,0.73,7,282,5,0,1,0,technical,low
0.41,0.52,2,142,3,0,1,0,sales,medium
0.59,0.54,4,176,2,0,0,0,technical,medium
0.41,0.71,3,205,4,0,1,0,marketing,low
0.57,0.51,2,152,2,0,0,0,accounting,medium
0.9,1,5,221,5,0,1,0,support,low
0.21,0.81,4,144,4,0,0,0,sales,medium
0.59,0.64,5,269,3,0,0,0,support,medium
0.9,0.55,3,259,10,1,0,1,management,high
0.69,0.68,4,168,3,0,0,0,technical,low
0.62,0.72,3,188,3,0,0,0,technical,low
0.9,0.7,5,206,4,0,1,0,technical,low
0.91,0.99,5,265,5,1,1,0,technical,medium
0.11,0.78,7,248,4,0,1,0,sales,medium
